Y,X,Capacity Source,Short Name,Movement,State,Smoothed Occupancy (%),Smoothed Total Flow (veh/h),System,
-37.686946,145.029149,Upper Limit,14978GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd Off Ramp (eb) & Dalton Rd On Ramp (eb),OK,25.49,3991.51,VicRoads Production,
-37.686909,145.028834,Upper Limit,14978GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd Off Ramp (eb) & Dalton Rd On Ramp (eb),OK,25.70,4019.79,VicRoads Production,
-37.686595,145.026135,Upper Limit,14977GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd Off Ramp (eb) & Dalton Rd On Ramp (eb),OK,9.40,3798.89,VicRoads Production,
-37.686603,145.026203,Upper Limit,14977GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd Off Ramp (eb) & Dalton Rd On Ramp (eb),OK,9.51,3765.49,VicRoads Production,
-37.687246,145.033789,Upper Limit,14979GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd Off Ramp (eb) & Dalton Rd On Ramp (eb),OK,31.40,3806.10,VicRoads Production,
-37.687248,145.033857,Upper Limit,14979GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd Off Ramp (eb) & Dalton Rd On Ramp (eb),OK,31.31,3858.95,VicRoads Production,
-37.68699,145.047562,Measured,14981GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),Fault,39.44,4209.47,VicRoads Production,
-37.68736,145.039217,Measured,14980GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),Fault,39.69,4547.51,VicRoads Production,
-37.686981,145.047629,Measured,14981GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),OK,37.74,4484.01,VicRoads Production,
-37.687359,145.039149,Measured,14980GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),OK,39.84,4529.50,VicRoads Production,
-37.686459,145.052055,Measured,14982GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),OK,35.68,4395.56,VicRoads Production,
-37.686453,145.052123,Measured,14982GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),OK,36.05,4515.26,VicRoads Production,
-37.686108,145.058176,Measured,14983GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),OK,34.17,4653.59,VicRoads Production,
-37.686108,145.058244,Measured,14983GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Dalton Rd On Ramp (eb) & Plenty Rd Off Ramp (eb),OK,34.06,4639.97,VicRoads Production,
-37.686445,145.006008,Measured,14974GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd Off Ramp (eb) & Edgars Rd On Ramp (eb),Fault,8.73,5658.77,VicRoads Production,
-37.686435,145.006075,Measured,14974GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd Off Ramp (eb) & Edgars Rd On Ramp (eb),Fault,7.89,4945.49,VicRoads Production,
-37.68744,145.000234,Upper Limit,14973GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd Off Ramp (eb) & Edgars Rd On Ramp (eb),OK,8.83,5190.93,VicRoads Production,
-37.687429,145.0003,Upper Limit,14973GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd Off Ramp (eb) & Edgars Rd On Ramp (eb),OK,8.86,5168.30,VicRoads Production,
-37.685787,145.016866,Upper Limit,14976GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd On Ramp (eb) & Dalton Rd Off Ramp (eb),Fault,10.53,6045.06,VicRoads Production,
-37.685905,145.011646,Upper Limit,14975GB_P0,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd On Ramp (eb) & Dalton Rd Off Ramp (eb),OK,10.13,5738.40,VicRoads Production,
-37.685901,145.011714,Upper Limit,14975GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd On Ramp (eb) & Dalton Rd Off Ramp (eb),OK,10.21,5751.48,VicRoads Production,
-37.685789,145.016934,Upper Limit,14976GB_P1,Freeway MVT on Metropolitan Ring Rd EB between Edgars Rd On Ramp (eb) & Dalton Rd Off Ramp (eb),OK,10.07,5620.76,VicRoads Production,
-37.688282,144.994858,Upper Limit,MMS 7933 EB,Freeway MVT on Metropolitan Ring Rd EB between Hume Fwy Connector (n To E) & Edgars Rd Off Ramp (eb),Failed,,,VicRoads Production,
-37.688738,144.990859,Upper Limit,MMS 7932 EB,Freeway MVT on Metropolitan Ring Rd EB between Hume Fwy Connector (w To N) & Hume Fwy Connector (n T,Failed,,,VicRoads Production,
-37.689308,144.985054,Upper Limit,MMS 7931 EB,Freeway MVT on Metropolitan Ring Rd EB between Hume Fwy Connector (w To N) & Hume Fwy Connector (n T,Failed,,,VicRoads Production,
-37.691234,144.967215,Upper Limit,7928IB_L,Freeway MVT on Metropolitan Ring Rd EB between Hume Hwy On Ramp (eb) & Hume Fwy Connector (w To N),Failed,,,VicRoads Production,
-37.690575,144.973183,Upper Limit,7929IB_L,Freeway MVT on Metropolitan Ring Rd EB between Hume Hwy On Ramp (eb) & Hume Fwy Connector (w To N),Failed,,,VicRoads Production,
-37.690073,144.978257,Upper Limit,7930IB_L,Freeway MVT on Metropolitan Ring Rd EB between Hume Hwy On Ramp (eb) & Hume Fwy Connector (w To N),Failed,,,VicRoads Production,
-37.691795,144.961575,Lower Limit,7927GB_L,Freeway MVT on Metropolitan Ring Rd EB between Western Ring Rd (eb) & Hume Hwy On Ramp (eb),Failed,,,VicRoads Production,
-37.685971,145.016559,Upper Limit,14976AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Dalton Rd On Ramp (wb) & Edgars Rd Off Ramp (wb),OK,7.10,4113.93,VicRoads Production,
-37.685971,145.016491,Upper Limit,14976AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Dalton Rd On Ramp (wb) & Edgars Rd Off Ramp (wb),OK,6.99,4096.91,VicRoads Production,
-37.686099,145.011324,Upper Limit,14975AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Dalton Rd On Ramp (wb) & Edgars Rd Off Ramp (wb),OK,7.06,4119.02,VicRoads Production,
-37.686103,145.011256,Upper Limit,14975AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Dalton Rd On Ramp (wb) & Edgars Rd Off Ramp (wb),OK,7.12,4111.98,VicRoads Production,
-37.686946,145.003998,Upper Limit,14974AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Edgars Rd Off Ramp (wb) & Edgars Rd On Ramp (wb),Fault,7.82,3835.37,VicRoads Production,
-37.686957,145.003931,Upper Limit,14974AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Edgars Rd Off Ramp (wb) & Edgars Rd On Ramp (wb),Fault,7.79,3841.56,VicRoads Production,
-37.687618,145.000248,Upper Limit,14973AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Edgars Rd Off Ramp (wb) & Edgars Rd On Ramp (wb),OK,8.92,3529.75,VicRoads Production,
-37.687629,145.000182,Upper Limit,14973AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Edgars Rd Off Ramp (wb) & Edgars Rd On Ramp (wb),OK,8.96,3536.74,VicRoads Production,
-37.688531,144.994154,Measured,MMS 7933 WB,Freeway MVT on Metropolitan Ring Rd WB between Edgars Rd On Ramp (wb) & Hume Fwy Connector (e To N),Failed,,,VicRoads Production,
-37.688879,144.990959,Upper Limit,MMS 7932 WB,Freeway MVT on Metropolitan Ring Rd WB between Hume Fwy Connector (e To N) & Hume Fwy Connector (n T,Failed,,,VicRoads Production,
-37.689426,144.985553,Lower Limit,MMS 7931 WB,Freeway MVT on Metropolitan Ring Rd WB between Hume Fwy Connector (e To N) & Hume Fwy Connector (n T,Failed,,,VicRoads Production,
-37.691338,144.96774,Upper Limit,7928OB_L,Freeway MVT on Metropolitan Ring Rd WB between Hume Fwy Connector (n To W) & Hume Hwy Off Ramp (wb),Failed,,,VicRoads Production,
-37.690764,144.973089,Measured,7929OB_L,Freeway MVT on Metropolitan Ring Rd WB between Hume Fwy Connector (n To W) & Hume Hwy Off Ramp (wb),Failed,,,VicRoads Production,
-37.690255,144.978046,Measured,7930OB_L,Freeway MVT on Metropolitan Ring Rd WB between Hume Fwy Connector (n To W) & Hume Hwy Off Ramp (wb),Failed,,,VicRoads Production,
-37.691935,144.961533,Measured,7927AB_L,Freeway MVT on Metropolitan Ring Rd WB between Hume Hwy Off Ramp (wb) & Western Ring Rd (wb),Failed,,,VicRoads Production,
-37.686281,145.058392,Upper Limit,14983AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.94,3278.22,VicRoads Production,
-37.686282,145.058324,Upper Limit,14983AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.77,3272.62,VicRoads Production,
-37.686625,145.052274,Upper Limit,14982AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.45,3265.11,VicRoads Production,
-37.686632,145.052206,Upper Limit,14982AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.43,3266.36,VicRoads Production,
-37.687147,145.047776,Upper Limit,14981AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.24,3291.73,VicRoads Production,
-37.687156,145.047709,Upper Limit,14981AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.12,3288.24,VicRoads Production,
-37.687556,145.039297,Upper Limit,14980AB_P0,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.50,3158.00,VicRoads Production,
-37.687555,145.039229,Upper Limit,14980AB_P1,Freeway MVT on Metropolitan Ring Rd WB between Plenty Rd On Ramp (wb) & Dalton Rd Off Ramp (wb),OK,6.38,3145.87,VicRoads Production,
-37.6863,145.065159,Upper Limit,14984GB_P0,Freeway MVT on Metropolitan Ring Road EB between Plenty Rd Off Ramp (eb) & Plenty Rd On Ramp (eb),OK,42.58,2782.60,VicRoads Production,
-37.686305,145.065227,Upper Limit,14984GB_P1,Freeway MVT on Metropolitan Ring Road EB between Plenty Rd Off Ramp (eb) & Plenty Rd On Ramp (eb),OK,43.37,2780.12,VicRoads Production,
-37.687106,145.028974,Upper Limit,14978AB_P0,Freeway MVT on Metropolitan Ring Road WB between Dalton Rd Off Ramp (wb) & Dalton Rd On Ramp (wb),Fault,5.97,2557.28,VicRoads Production,
-37.687402,145.033503,Upper Limit,14979AB_P0,Freeway MVT on Metropolitan Ring Road WB between Dalton Rd Off Ramp (wb) & Dalton Rd On Ramp (wb),OK,6.28,2599.31,VicRoads Production,
-37.6874,145.033435,Upper Limit,14979AB_P1,Freeway MVT on Metropolitan Ring Road WB between Dalton Rd Off Ramp (wb) & Dalton Rd On Ramp (wb),OK,6.25,2602.23,VicRoads Production,
-37.6871,145.028906,Upper Limit,14978AB_P1,Freeway MVT on Metropolitan Ring Road WB between Dalton Rd Off Ramp (wb) & Dalton Rd On Ramp (wb),OK,6.33,2647.13,VicRoads Production,
-37.686668,145.025082,Upper Limit,14977AB_P0,Freeway MVT on Metropolitan Ring Road WB between Dalton Rd Off Ramp (wb) & Dalton Rd On Ramp (wb),OK,6.10,2687.25,VicRoads Production,
-37.68666,145.025014,Upper Limit,14977AB_P1,Freeway MVT on Metropolitan Ring Road WB between Dalton Rd Off Ramp (wb) & Dalton Rd On Ramp (wb),OK,6.24,2675.72,VicRoads Production,
-37.686512,145.065318,Upper Limit,14984AB_P0,Freeway MVT on Metropolitan Ring Road WB between Plenty Rd Off Ramp (wb) & Plenty Rd On Ramp (wb),OK,5.32,1881.12,VicRoads Production,
-37.686508,145.06525,Upper Limit,14984AB_P1,Freeway MVT on Metropolitan Ring Road WB between Plenty Rd Off Ramp (wb) & Plenty Rd On Ramp (wb),OK,5.42,1899.84,VicRoads Production,
-37.692829,144.884599,,14613IB1_P0,"Freeway MVT on Mickleham Off Ramp To Collector Distributor, Mickleham To Collector Distributor SEB b",Unknown,,,VicRoads Production,
-37.692874,144.884638,,14613IB1_P1,"Freeway MVT on Mickleham Off Ramp To Collector Distributor, Mickleham To Collector Distributor SEB b",Unknown,,,VicRoads Production,
-37.688781,144.881129,,14615FR_P0,"Freeway MVT on Mickleham Off Ramp To Collector Distributor, Mickleham To Collector Distributor SEB b",Unknown,,,VicRoads Production,
-37.688826,144.881167,,14615FR_P1,"Freeway MVT on Mickleham Off Ramp To Collector Distributor, Mickleham To Collector Distributor SEB b",Unknown,,,VicRoads Production,
-37.696361,144.887249,,14399IB_P0,"Freeway MVT on Mickleham To Collector Distributor, Tullamarine Fwy Off Ramp Cul-de-sac SB between Mi",Unknown,,,VicRoads Production,
-37.696411,144.887271,,14399IB_P1,"Freeway MVT on Mickleham To Collector Distributor, Tullamarine Fwy Off Ramp Cul-de-sac SB between Mi",Unknown,,,VicRoads Production,
-37.904049,145.15448,Upper Limit,14581OB_P0,"Freeway MVT on Monash Fwy And Ferntree Gully Rd Off Ramp (ob), Monash Fwy Ob Springvale On Ramp SEB ",Fault,27.47,6261.05,VicRoads Production,
-37.904089,145.154527,Upper Limit,14581OB_P1,"Freeway MVT on Monash Fwy And Ferntree Gully Rd Off Ramp (ob), Monash Fwy Ob Springvale On Ramp SEB ",Fault,25.99,6293.14,VicRoads Production,
-37.910275,145.162964,Upper Limit,14582OB_P1,"Freeway MVT on Monash Fwy And Ferntree Gully Rd Off Ramp (ob), Monash Fwy Ob Springvale On Ramp SEB ",Fault,25.83,5228.65,VicRoads Production,
-37.910239,145.162914,Upper Limit,14582OB_P0,"Freeway MVT on Monash Fwy And Ferntree Gully Rd Off Ramp (ob), Monash Fwy Ob Springvale On Ramp SEB ",OK,24.48,5171.07,VicRoads Production,
-37.901126,145.15181,Upper Limit,14580OB_L_P0,"Freeway MVT on Monash Fwy And Ferntree Gully Rd Off Ramp (ob), Monash Fwy Ob Springvale On Ramp SEB ",OK,27.51,6053.25,VicRoads Production,
-37.901171,145.151849,Upper Limit,14580OB_L_P1,"Freeway MVT on Monash Fwy And Ferntree Gully Rd Off Ramp (ob), Monash Fwy Ob Springvale On Ramp SEB ",OK,27.77,5945.36,VicRoads Production,
-37.95272,145.21496,Upper Limit,14072IB_L,"Freeway MVT on Monash Fwy And Stud Rd On Ramp (ib), Monash Fwy, Monash Fwy Off Ramp NWB between Mona",OK,6.77,5926.34,VicRoads Production,
-37.950207,145.211401,Upper Limit,14070IB_L,"Freeway MVT on Monash Fwy And Stud Rd On Ramp (ib), Monash Fwy, Monash Fwy Off Ramp NWB between Mona",OK,6.88,6030.78,VicRoads Production,
-37.955643,145.219097,Upper Limit,14074IB_L,"Freeway MVT on Monash Fwy And Stud Rd On Ramp (ib), Monash Fwy, Monash Fwy Off Ramp NWB between Mona",OK,6.98,5941.90,VicRoads Production,
-37.996974,145.271154,Upper Limit,14099OB_L,Freeway MVT on Monash Fwy EB between Belgrave Hallam Rd Off Ramp (ob) & Belgrave Hallam Rd On Ramp (,OK,13.83,5138.47,VicRoads Production,
-37.998139,145.278204,Measured,14114OB_L,Freeway MVT on Monash Fwy EB between Belgrave Hallam Rd Off Ramp (ob) & Belgrave Hallam Rd On Ramp (,OK,6.27,3430.19,VicRoads Production,
-37.998725,145.282494,Upper Limit,14116OB,Freeway MVT on Monash Fwy EB between Belgrave Hallam Rd On Ramp (ob) & Ernst Wanke Rd Off Ramp (ob),OK,11.66,5516.45,VicRoads Production,
-37.893484,145.137863,Upper Limit,14577OB_L_P0,Freeway MVT on Monash Fwy EB between Forster Rd On Ramp (OB) & Blackburn Rd Off Ramp (OB),Fault,24.29,3933.76,VicRoads Production,
-37.893491,145.137931,Upper Limit,14577OB_L_P1,Freeway MVT on Monash Fwy EB between Forster Rd On Ramp (OB) & Blackburn Rd Off Ramp (OB),Fault,33.69,4292.65,VicRoads Production,
-37.889753,145.116197,Upper Limit,14573OB_L_P0,Freeway MVT on Monash Fwy EB between Huntingdale Rd On Ramp (OB) & Forster Rd Off Ramp (OB),OK,23.89,7002.64,VicRoads Production,
-37.889786,145.116255,Upper Limit,14573OB_L_P1,Freeway MVT on Monash Fwy EB between Huntingdale Rd On Ramp (OB) & Forster Rd Off Ramp (OB),OK,23.79,7027.61,VicRoads Production,
-37.891651,145.121816,Upper Limit,14574OB_L_P0,Freeway MVT on Monash Fwy EB between Huntingdale Rd On Ramp (OB) & Forster Rd Off Ramp (OB),OK,27.88,6941.39,VicRoads Production,
-37.891664,145.121881,Upper Limit,14574OB_L_P1,Freeway MVT on Monash Fwy EB between Huntingdale Rd On Ramp (OB) & Forster Rd Off Ramp (OB),OK,27.99,6986.11,VicRoads Production,
-37.893009,145.133489,Measured,14576OB_P0,Freeway MVT on Monash Fwy EB between M1eb Btw Forster Rd Off On Ramp & Monash Fwy And Forster Rd On ,OK,20.78,6177.51,VicRoads Production,
-37.893017,145.133557,Upper Limit,14576OB_P1,Freeway MVT on Monash Fwy EB between M1eb Btw Forster Rd Off On Ramp & Monash Fwy And Forster Rd On ,OK,20.64,6185.16,VicRoads Production,
-37.892311,145.126923,Upper Limit,14575OB_P0,Freeway MVT on Monash Fwy EB between Monash Fwy And Forster Rd Off Ramp Ob & M1eb Btw Forster Rd Off,OK,24.78,6531.76,VicRoads Production,
-37.892319,145.12699,Upper Limit,14575OB_P1,Freeway MVT on Monash Fwy EB between Monash Fwy And Forster Rd Off Ramp Ob & M1eb Btw Forster Rd Off,OK,24.45,6553.70,VicRoads Production,
-37.848927,145.046771,Measured,14537OB_P0,Freeway MVT on Monash Fwy EB between Toorak Rd On Ramp (ob) & Burke Rd Off Ramp (ob),OK,38.95,5354.99,VicRoads Production,
-37.848948,145.04684,Measured,14537OB_P1,Freeway MVT on Monash Fwy EB between Toorak Rd On Ramp (ob) & Burke Rd Off Ramp (ob),OK,38.95,5405.63,VicRoads Production,
-37.884122,145.093513,Upper Limit,14570OB_P0,Freeway MVT on Monash Fwy EB between Warrigal Rd Off Ramp (OB) & Warrigal Rd On Ramp (OB),OK,23.65,4868.99,VicRoads Production,
-37.884142,145.093575,Upper Limit,14570OB_P1,Freeway MVT on Monash Fwy EB between Warrigal Rd Off Ramp (OB) & Warrigal Rd On Ramp (OB),OK,23.45,4914.44,VicRoads Production,
-37.882056,145.0893,Upper Limit,14549OB_P0,Freeway MVT on Monash Fwy EB between Warrigal Rd Off Ramp (OB) & Warrigal Rd On Ramp (OB),OK,27.47,4543.15,VicRoads Production,
-37.8821,145.08935,Upper Limit,14549OB_P1,Freeway MVT on Monash Fwy EB between Warrigal Rd Off Ramp (OB) & Warrigal Rd On Ramp (OB),OK,28.54,4436.33,VicRoads Production,
-37.88689,145.110088,Upper Limit,14572OB_P0,Freeway MVT on Monash Fwy EB between Warrigal Rd On Ramp (OB) & Huntingdale Rd On Ramp (OB),Failed,,,VicRoads Production,
-37.886906,145.110153,Upper Limit,14572OB_P1,Freeway MVT on Monash Fwy EB between Warrigal Rd On Ramp (OB) & Huntingdale Rd On Ramp (OB),Failed,,,VicRoads Production,
-37.885463,145.101438,Upper Limit,14571OB_L_P0,Freeway MVT on Monash Fwy EB between Warrigal Rd On Ramp (OB) & Huntingdale Rd On Ramp (OB),Fault,21.68,6507.91,VicRoads Production,
-37.885473,145.101505,Upper Limit,14571OB_L_P1,Freeway MVT on Monash Fwy EB between Warrigal Rd On Ramp (OB) & Huntingdale Rd On Ramp (OB),OK,21.72,6245.51,VicRoads Production,
-37.885485,145.101581,Upper Limit,T0142 OB,Freeway MVT on Monash Fwy EB between Warrigal Rd On Ramp (OB) & Huntingdale Rd On Ramp (OB),OK,19.17,6006.67,VicRoads Production,
-37.970079,145.236482,Upper Limit,14084IB_L,Freeway MVT on Monash Fwy NB between Heatherton Rd Off-ramp (ib) & Heatherton Rd On Ramp (ib),OK,5.66,5284.76,VicRoads Production,
-37.97412,145.237709,Upper Limit,14086IB_L,Freeway MVT on Monash Fwy NB between Heatherton Rd Off-ramp (ib) & Heatherton Rd On Ramp (ib),OK,5.70,5392.77,VicRoads Production,
-37.857485,145.058537,Upper Limit,14540IB_P0,Freeway MVT on Monash Fwy NB between Monash Fwy 4 Lanes To Monash Fwy 5 Lanes & Monash Fwy And High ,OK,12.27,5676.13,VicRoads Production,
-37.857385,145.05851,Upper Limit,14540IB_P1,Freeway MVT on Monash Fwy NB between Monash Fwy 4 Lanes To Monash Fwy 5 Lanes & Monash Fwy And High ,OK,12.25,5700.13,VicRoads Production,
-37.851214,145.050603,Measured,14538IB_P0,Freeway MVT on Monash Fwy NWB between Burke Rd Off Ramp and Burke Rd On Ramp,OK,10.94,5815.65,VicRoads Production,
-37.851173,145.05054,Measured,14538IB_P1,Freeway MVT on Monash Fwy NWB between Burke Rd Off Ramp and Burke Rd On Ramp,OK,10.98,5802.42,VicRoads Production,
-37.852707,145.054152,Upper Limit,14539IB_P0,Freeway MVT on Monash Fwy NWB between Burke Rd Off Ramp and Burke Rd On Ramp,OK,10.18,5526.08,VicRoads Production,
-37.852686,145.054092,Measured,14539IB_P1,Freeway MVT on Monash Fwy NWB between Burke Rd Off Ramp and Burke Rd On Ramp,OK,10.36,5531.46,VicRoads Production,
-37.89897,145.149551,Upper Limit,14579IB_L_P1,Freeway MVT on Monash Fwy NWB between Ferntree Gully Rd On Ramp & Blackburn Rd Off Ramp,Fault,14.56,7694.92,VicRoads Production,
-37.899015,145.149589,Upper Limit,14579IB_L_P0,Freeway MVT on Monash Fwy NWB between Ferntree Gully Rd On Ramp & Blackburn Rd Off Ramp,OK,14.55,7936.62,VicRoads Production,
-37.900664,145.150983,Upper Limit,14580IB_L_P0,Freeway MVT on Monash Fwy NWB between Ferntree Gully Rd On Ramp & Blackburn Rd Off Ramp,OK,14.67,7876.97,VicRoads Production,
-37.900619,145.150945,Upper Limit,14580IB_L_P1,Freeway MVT on Monash Fwy NWB between Ferntree Gully Rd On Ramp & Blackburn Rd Off Ramp,OK,14.72,7868.41,VicRoads Production,
-37.963774,145.230644,Upper Limit,14080IB,Freeway MVT on Monash Fwy NWB between Heatherton Rd On Ramp (ib) & Stud Rd Off Ramp (ib),OK,6.52,5857.25,VicRoads Production,
